Item_Identifier,Item_Weight,Item_Visibility,Item_MRP,Outlet_Identifier,Known_Size,Item_Visibility_MeanRatio,Outlet_Years,Item_Fat_Content_0,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Size_3,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_Combined_0,Item_Type_Combined_1,Item_Type_Combined_2,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
FDX31,20.35,0.014822802,234.0958,OUT035,True,0.9215679722035022,9,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCJ05,18.7,0.046159927999999996,152.3682,OUT049,True,1.000623035675055,14,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDN56,5.46,0.107662745,143.8786,OUT017,False,0.8796766112767672,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDZ04,9.31,0.038014104,62.351000000000006,OUT049,True,0.9310779341144981,14,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDJ44,12.3,0.10630714599999999,174.9396,OUT035,True,0.9294568223681551,9,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDI08,18.2,0.06667205799999999,248.1092,OUT017,False,1.004720893380127,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDB59,18.25,0.015341138999999998,200.0084,OUT018,True,0.9251921653409741,4,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDY15,18.25,0.171174491,156.463,OUT045,False,0.9241603459617913,11,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCZ18,7.825000000000001,0.325780807,252.7698,OUT019,True,1.6003091401730634,28,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
DRO47,10.195,0.112859454,114.486,OUT017,False,0.926739456589452,6,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDW21,5.34,0.005962753,102.4358,OUT035,True,0.9988807984140539,9,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDZ14,7.71,0.047358246,123.1756,OUT027,True,0.9178236955074646,28,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDM09,11.15,0.086105815,167.87900000000002,OUT045,False,0.8765027606002672,11,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDK43,9.8,0.026882496000000002,126.302,OUT049,True,0.9237238221419469,14,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDE45,12.1,0.040521714,178.5002,OUT018,True,0.8662192254540594,4,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDR35,12.5,0.020597493,200.0742,OUT027,True,0.9942317103825576,28,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDT58,9.0,0.08553847699999999,169.2816,OUT027,True,0.9251308182254221,28,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDS57,15.5,0.113174420125,141.547,OUT017,False,1.0,6,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDF10,15.5,0.15700404857142858,147.2418,OUT018,True,1.0,4,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDP03,5.15,0.10239789,122.1388,OUT010,False,1.4448007462624877,15,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDT04,17.25,0.11713371725000002,37.5822,OUT010,False,1.0,15,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
NCW53,18.35,0.0304697,191.3162,OUT013,True,0.9215224085856261,26,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDA39,6.32,0.021287234,38.5822,OUT010,False,1.5424135468894822,15,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
NCH29,5.51,0.034467286,96.7726,OUT035,True,0.9136694506443329,9,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDU02,13.35,0.1027194,228.8352,OUT045,False,0.9241603429720138,11,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDN13,18.6,0.266234421,98.5358,OUT019,True,1.61481058849911,28,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDX56,17.1,0.129668578,206.8638,OUT019,True,1.5995595544050918,28,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDT11,5.9399999999999995,0.02923013,189.4556,OUT027,True,0.8704928775163032,28,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCC18,19.1,0.17641157899999999,173.2422,OUT027,True,0.8584743228850941,28,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDA32,14.0,0.050371507999999995,214.7192,OUT010,False,1.4448007366532625,15,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDU39,18.85,0.036184755,58.5562,OUT018,True,1.0031395347362424,4,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDV27,7.97,0.07001738099999999,89.3514,OUT019,True,1.4859160260509792,28,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
NCW53,18.35,0.030556922,190.6162,OUT045,False,0.9241603415984767,11,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
NCZ42,10.5,0.011278535,237.0248,OUT013,True,0.9215223685852526,26,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDO46,9.6,0.015412721374999999,191.0872,OUT017,False,1.0,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDQ57,7.275,0.027812304,147.476,OUT027,True,0.8984466550268233,28,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDZ36,6.035,0.066051758,187.72400000000002,OUT018,True,0.865833004916883,4,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDK38,6.65,0.053506995999999994,150.0734,OUT018,True,0.933419528541025,4,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDU51,20.199999999999996,0.096046304,178.7028,OUT027,True,0.9942317111928748,28,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDS14,7.285,0.049922304,156.9288,OUT013,True,0.9132468874463977,26,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDQ40,11.1,0.036083537,175.4712,OUT049,True,0.8760887586223611,14,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDE20,11.35,0.005539114,167.87900000000002,OUT049,True,1.0006230055186232,14,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDH58,12.3,0.036939673,113.1834,OUT046,True,0.9994062804979944,16,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCK53,11.6,0.037793818,99.3042,OUT017,False,0.8671979101445952,6,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDJ44,12.3,0.106928681,173.7396,OUT017,False,0.9348909814800044,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDN22,18.85,0.138585859,252.4724,OUT045,False,1.0002716258943067,11,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDH56,9.8,0.06407717,116.7492,OUT018,True,0.8782920635047956,4,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDK48,7.445,0.037708542000000005,74.7354,OUT045,False,0.9130599708883215,11,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDQ40,11.1,0.036020711000000004,177.2712,OUT035,True,0.8745633773286924,9,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDH10,21.0,0.049295686,194.4478,OUT035,True,0.8745633814832425,9,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDM21,20.2,0.06449461,259.2646,OUT045,False,0.924160342619471,11,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDX12,18.2,0.026117345,239.2196,OUT045,False,0.9132447983938047,11,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDM51,11.8,0.025904648,102.4674,OUT013,True,0.921522424665264,26,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDG09,20.6,0.080235512,188.9556,OUT010,False,1.464116665604192,15,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
DRD37,9.8,0.013830218,45.306000000000004,OUT013,True,0.9207399683408254,26,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDN21,18.6,0.076855628,161.0236,OUT046,True,0.9222899169019836,16,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCQ06,13.0,0.041824524,256.7014,OUT046,True,0.9222899227877068,16,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDV52,20.7,0.12152072,118.0466,OUT046,True,0.8627049241282421,16,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDC10,9.8,0.073289899,120.8098,OUT017,False,0.879676613195482,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDX51,9.5,0.022054552999999998,195.4452,OUT035,True,0.9294568264465591,9,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCD54,21.1,0.029054046,144.6786,OUT049,True,0.9237238448840762,14,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
NCK18,9.599999999999998,0.006665666999999999,164.1184,OUT027,True,0.8442233929099834,28,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDZ01,8.975,0.009057131999999999,104.09899999999999,OUT035,True,0.8626859612645646,9,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDT48,4.92,0.04595503099999999,199.1084,OUT046,True,0.9979242263577115,16,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDB40,17.5,0.007551606999999999,145.8102,OUT049,True,0.9228711708309137,14,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCC07,19.6,0.023835164,103.3964,OUT027,True,0.8704928665654751,28,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDT52,9.695,0.047503317999999996,244.6144,OUT049,True,0.9237238296258874,14,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDK09,15.2,0.160665697,227.5352,OUT019,True,1.531537196295342,28,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
NCQ30,7.725,0.048661040999999995,123.7414,OUT010,False,1.46411667167979,15,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
FDZ60,20.5,0.208987123,106.0596,OUT019,True,1.6003091390480193,28,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
NCK18,9.6,0.006692529,164.9184,OUT013,True,0.8476255323778489,26,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDV11,9.1,0.136695145,173.4054,OUT010,False,1.525750160018512,15,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDR25,17.0,0.140311123,265.6884,OUT017,False,1.0047208919104713,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDB26,14.0,0.031330907000000005,52.364,OUT045,False,1.0010958934792595,11,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
DRD01,12.1,0.061521569000000005,55.8614,OUT017,False,0.9275067670938841,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDG32,19.85,0.176991029,221.5772,OUT017,False,0.9275067666067104,6,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDY49,17.2,0.0120098,163.1184,OUT035,True,0.9221155397508797,9,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDD26,8.71,0.072141818,183.3924,OUT035,True,0.8630253717987647,9,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDC22,6.89,0.136984147,192.68200000000002,OUT018,True,0.8663640422372888,4,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DRD27,18.75,0.026415625999999998,97.9042,OUT045,False,1.0,11,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDA44,19.699999999999996,0.052964982,57.793,OUT027,True,0.9251308128446601,28,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDW01,14.5,0.07425999855555557,154.4682,OUT013,True,1.0,26,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDV32,7.785000000000001,0.155316936,64.15100000000001,OUT019,True,1.6148105861195678,28,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDK32,16.25,0.048738407000000004,152.8682,OUT027,True,0.8985211830013473,28,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCA05,20.75,0.027515378,149.4734,OUT013,True,1.0,26,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDR10,17.6,0.010031539,161.5552,OUT013,True,0.9288589898490578,26,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDL22,16.85,0.036383293,91.0488,OUT035,True,0.9221155141538199,9,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDD10,20.6,0.049940688500000004,178.1344,OUT035,True,1.0,9,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDW25,5.175,0.03736783,86.9224,OUT013,True,0.9288589804074138,26,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDR47,17.85,0.087604647,196.9794,OUT049,True,0.9237238331466189,14,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
DRF27,8.93,0.028461452999999998,152.234,OUT049,True,0.9237238204614031,14,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDQ48,14.3,0.034244601,97.2726,OUT027,True,0.9943202276889811,28,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDS37,7.655,0.031938827999999995,114.1492,OUT035,True,0.9294568307948177,9,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCI18,18.35,0.014024028000000001,224.5746,OUT046,True,0.9990697410499788,16,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
NCJ42,19.75,0.014232071,100.9332,OUT027,True,0.9091553037859228,28,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDY48,14.0,0.023730384,104.3332,OUT035,True,0.9221155240724689,9,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDB39,11.6,0.038578846,56.1272,OUT049,True,0.9237238290572302,14,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
DRI37,15.85,0.10803618699999999,57.3904,OUT018,True,0.9334195295612074,4,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FDB58,10.5,0.013572808,143.2154,OUT017,False,0.8796766301073426,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDV12,16.7,0.06082402,98.7384,OUT013,True,0.8621311198765307,26,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCU06,17.6,0.074345142,230.90099999999998,OUT013,True,0.9132468819068473,26,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDU34,18.25,0.075501241,123.1046,OUT018,True,1.003139535983711,4,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDP31,21.1,0.16216286,62.2168,OUT018,True,1.0031395344431482,4,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDV11,9.1,0.081652352,177.0054,OUT035,True,0.9113790334681445,9,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCY06,15.25,0.061434045,130.9968,OUT018,True,0.9334195323089518,4,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
NCV41,14.35,0.017073332,109.5228,OUT045,False,0.8765027619208257,11,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDQ52,17.0,0.11880685699999999,248.8434,OUT027,True,0.9251308207820325,28,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDM38,5.885,0.092694107,53.6982,OUT013,True,0.9982383513345999,26,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDA14,16.1,0.065183228,148.076,OUT046,True,0.9138422401531203,16,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDB23,19.199999999999996,0.005561538,224.0062,OUT027,True,0.8587096792124044,28,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
DRH49,19.7,0.024635077000000002,84.1592,OUT013,True,0.8472074810267365,26,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDI40,11.5,0.126313413,100.6358,OUT017,False,0.9275067641877224,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDR37,16.5,0.066383907,180.4292,OUT045,False,0.9315179215997699,11,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDS16,15.15,0.066279832,147.876,OUT049,True,0.9997991647582994,14,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDT15,12.15,0.042681522,184.295,OUT046,True,0.874728795325247,16,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDL32,15.7,0.14437196524999998,112.4544,OUT013,True,1.0,26,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDB39,11.6,0.038736837999999996,55.8272,OUT017,False,0.9275067564988754,6,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDX40,12.85,0.098910759,37.6164,OUT013,True,0.8619870055064114,26,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
DRD13,15.0,0.049178998,65.6168,OUT045,False,1.0010958920575777,11,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDZ43,11.0,0.057011062,241.9512,OUT013,True,0.9982383395713277,26,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
DRM59,5.88,0.003589104,155.5998,OUT013,True,0.9215224589949224,26,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
NCZ18,7.825,0.203573671375,253.4698,OUT017,False,1.0,6,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDH52,9.42,0.043690499,60.2194,OUT027,True,0.8586707746536543,28,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDM25,10.695,0.10154201,173.7712,OUT010,False,1.4442325992696745,15,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
NCP05,19.6,0.025164132000000002,152.6024,OUT027,True,0.8943929914608737,28,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDY38,13.6,0.119077255,231.23,OUT013,True,0.92152240899621,26,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDO37,8.06,0.021497594,230.3326,OUT017,False,0.9271745427125657,6,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDV49,10.0,0.025702129,262.6226,OUT027,True,0.9178236734660062,28,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCP02,7.105,0.075000682,61.0562,OUT010,False,1.4641166762319795,15,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
NCJ19,18.6,0.11841968300000001,58.3588,OUT045,False,0.9315179241102541,11,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDW44,9.5,0.035151215,171.8448,OUT046,True,0.9296325976534711,16,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDU56,16.85,0.04441405599999999,182.4266,OUT046,True,0.9979242218230364,16,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDZ58,17.85,0.052471995,123.7072,OUT017,False,0.9275067721642939,6,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDZ15,13.1,0.020853376,117.4782,OUT013,True,0.9126373635360977,26,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCI06,11.3,0.047791877999999996,180.766,OUT049,True,0.8760887612532858,14,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDD36,13.3,0.02136022,120.4124,OUT018,True,0.9334195316481728,4,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDD56,15.2,0.103988736,177.0054,OUT045,False,0.8765027685239919,11,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDX27,20.7,0.114581955,94.3436,OUT018,True,0.9252606799814121,4,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDG50,7.405,0.02556185,89.7146,OUT010,False,1.4439911965593322,15,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDU36,6.15,0.046459438,100.5384,OUT018,True,0.9166312532752706,4,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDJ15,11.35,0.023322477999999997,182.5608,OUT046,True,0.9222899328223506,16,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDG32,19.85,0.175962247,223.0772,OUT035,True,0.9221155201025546,9,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDV15,10.3,0.255929096,103.3648,OUT019,True,1.6148105896875888,28,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDS28,8.18,0.08233301900000001,58.1588,OUT013,True,0.9215224046997347,26,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDU23,12.15,0.021757269,165.0184,OUT049,True,0.9229596655980773,14,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
DRI03,6.03,0.0226994,176.4028,OUT035,True,0.8477102165323389,9,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDH28,15.85,0.110653377,36.9506,OUT017,False,0.8671979128086709,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
